,mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
29,2616.707853732051,6.5951146066410535,10.539338162160833,105.39338162160831,4998.473982469621,3.2628188746745366,4.0,0.682369298837461,3.7229446225929452,0.9999999850988388,-1.0,25.973758747508224,0.1
30,2616.7078590131723,6.5951146066410535,10.539338162160833,105.39338162160831,4998.473982469621,3.2628188746745366,4.0,0.682369298837461,3.7229446225929452,1.0,-0.9999999850988388,25.973758747508224,0.1
31,-68.56717203496484,0.0,0.40576869388116255,4.057686938811625,4999.495009080949,7.5,-4.0,7.5,4.0,-1.0,-1.0,1.0,0.1
32,1085.5972253138855,3.0324891038539366,5.065269070836104,50.652690708361035,4999.025532467081,5.551708520627326,-0.32153278937676166,4.365196126454411,3.8726076098351627,-0.08038319734419042,-1.0,12.483144084840534,0.1
33,-2169.45398119514,4.661985603289575,7.569033896806216,75.69033896806216,4998.773260992175,4.504801495806251,1.6550775916404739,2.680721174221949,3.8041537929477336,0.41376939791011846,-1.0,18.653567934008628,0.1
34,-2169.451829340736,4.661985618190736,7.569033896806216,75.69033896806216,4998.773260992175,4.504801495806251,1.6550775916404739,2.680721174221949,3.8041537929477336,0.41376939791011846,-1.0,18.653567934008628,0.1
35,-2169.451407971137,4.661985603289575,7.569033902852641,75.69033902852641,4998.773260992175,4.504801495806251,1.6550775916404739,2.680721174221949,3.8041537929477336,0.41376939791011846,-1.0,18.65356794890979,0.1
36,-2169.5074233442265,4.661985603289575,7.569034368462573,75.69033240588729,4998.773260992175,4.504801495806251,1.6550775916404739,2.680721174221949,3.8041537929477336,0.41376939791011846,-1.0,18.653567934008628,0.1000000149011612
37,-2169.453981194056,4.661985603289575,7.569033896806216,75.69033896806216,4998.773261007076,4.504801495806251,1.6550775916404739,2.680721174221949,3.8041537929477336,0.41376939791011846,-1.0,18.653567934008628,0.1
38,-2169.4540468012947,4.661985603289575,7.569033896806216,75.69033896806216,4998.773260992175,4.504801510707412,1.6550775916404739,2.680721174221949,3.8041537929477336,0.41376939791011846,-1.0,18.653567934008628,0.1
39,-2169.4540608479274,4.661985603289575,7.569033896806216,75.69033896806216,4998.773260992175,4.504801495806251,1.655077606541635,2.680721174221949,3.8041537929477336,0.41376939791011846,-1.0,18.653567934008628,0.1
40,-2169.453913975967,4.661985603289575,7.569033896806216,75.69033896806216,4998.773260992175,4.504801495806251,1.6550775916404739,2.68072118912311,3.8041537929477336,0.41376939791011846,-1.0,18.653567934008628,0.1
41,-2169.4539779936445,4.661985603289575,7.569033896806216,75.69033896806216,4998.773260992175,4.504801495806251,1.6550775916404739,2.680721174221949,3.804153807848895,0.41376939791011846,-1.0,18.653567934008628,0.1
42,-2169.4543031127396,4.661985603289575,7.569033896806216,75.69033896806216,4998.773260992175,4.504801495806251,1.6550775916404739,2.680721174221949,3.8041537929477336,0.41376941281127966,-1.0,18.653567934008628,0.1
